Sentence
	null	
"	<b><font color=""purple"">Acton</font></b> was born in Lewistown, Montana.	"
	null	
"	<b><font color=""purple"">Acton</font></b> was the senior staff scientist with the Space Sciences Laboratory, Lockheed Palo Alto Research Laboratory, California.	"
	null	
	null	
"	At mission conclusion, <b><font color=""purple"">Acton</font></b> had traveled over 2.8 million miles in 126 Earth orbits, logging over 190 hours in space.	"
"	<b><font color=""purple"">Acton</font></b> is married and has two children.	"
"	In 2006 he ran in elections to be the state representative of Montana's <b><font color=""purple"">District</font></b> 69, as <b><font color=""purple"">a Democratic candidate</font></b>.	"
"	In the event he lost to the Republican incumbent, Jack M. Wells of Belgrade.	"
	null	
	The group is actively involved in day-to-day operation and scientific utilization of the Japan/US/UK Yohkoh mission for studies of high-energy solar physics.	
	null	
	null	
