Sentence
"	Colonel <b><font color=""purple"">Paul</font></b> Scott ""Paco"" <b><font color=""purple"">Lockhart</font></b> (born April 28, 1956) is a former American astronaut and a veteran of two Space Shuttle missions.	"
	null	
"	A test pilot for the F-16 aircraft, <b><font color=""purple"">Lockhart</font></b> was selected as an astronaut candidate in 1996.	"
"	Lockhart's two space missions, <b><font color=""purple"">STS-111 and STS-113</font></b>, both in 2002, were missions to the International Space Station.	"
"	<b><font color=""purple"">He</font></b> was assigned to <b><font color=""purple"">STS-113</font></b> as pilot after the resignation of Christopher Loria from the NASA Astronaut Corps due to an injury.	"
"	After his service with NASA, <b><font color=""purple"">Lockhart</font></b> was assigned to and graduated in 2004 from <b><font color=""purple"">the Royal College of Defence Studies</font></b> in <b><font color=""purple"">London</font></b>, <b><font color=""purple"">United Kingdom</font></b>.	"
	null	
"	<b><font color=""purple"">Lockhart</font></b> retired from the U.S. Air Force in January 2007 and returned to NASA in an administrative position.	"
	null	
"	<b><font color=""purple"">He</font></b> is also a distinguished graduate of both ROTC and the Air Force Squadron Officer School.	"
