Sentence
"	<b><font color=""purple"">John Howard Casper</font></b> (born July 9, 1943) is an American astronaut and <b><font color=""purple"">United States Air Force</font></b> pilot.	"
"	Although born in Greenville, South Carolina, he considers Gainesville, Georgia to be his hometown.	"
"	<b><font color=""purple"">He</font></b> was active in the Boy Scouts of America where he achieved its second highest rank, Life Scout.	"
	null	
"	Before he was <b><font color=""purple"">an astronaut</font></b>, <b><font color=""purple"">Casper</font></b> was a <b><font color=""purple"">United States Air Force</font></b> fighter pilot, earning his pilot wings at <b><font color=""purple"">Reese Air Force Base</font></b>, Texas.	"
	null	
"	Following his tour in Vietnam, <b><font color=""purple"">Casper</font></b> flew F-100 and F-4 aircraft while assigned to <b><font color=""purple"">the 48th Tactical Fighter Wing</font></b>, <b><font color=""purple"">Royal Air Force Lakenheath</font></b>, United Kingdom.	"
"	<b><font color=""purple"">Casper</font></b> was selected to attend the U.S. Air Force Test Pilot School at Edwards Air Force Base, California, and graduated with class 74A.	"
	null	
	null	
	null	
"	Colonel <b><font color=""purple"">Casper</font></b> has logged over 10,000 flying hours in 52 different aircraft.	"
"	Selected by <b><font color=""purple"">NASA</font></b> in May 1984, <b><font color=""purple"">Casper</font></b> became <b><font color=""purple"">an astronaut</font></b> in June 1985.	"
"	A veteran of four space flights, he has logged over 825 hours in space.	"
"	<b><font color=""purple"">He</font></b> was the pilot on mission <b><font color=""purple"">STS-36</font></b>, and spacecraft commander on missions <b><font color=""purple"">STS-54</font></b>, <b><font color=""purple"">STS-62</font></b> and <b><font color=""purple"">STS-77</font></b>.	"
	null	
"	Following his last <b><font color=""purple"">Shuttle</font></b> <b><font color=""purple"">mission</font></b>, Colonel <b><font color=""purple"">Casper</font></b> has served in positions of increasing responsibility in <b><font color=""purple"">NASA</font></b>.	"
	null	
"	<b><font color=""purple"">He</font></b> also was responsible for planning, directing and implementing an effective institutional safety program to prevent injuries, loss of life, or loss of capital assets.	"
	null	
	null	
	null	
"	<b><font color=""purple"">Casper</font></b> is currently Associate Manager of the Space Shuttle Program, assisting the program manager in the management, integration, and operations of the program.	"
"	<b><font color=""purple"">STS-36</font></b> launched from <b><font color=""purple"">the Kennedy Space Center</font></b>, Florida, on February 28, 1990, aboard Space Shuttle Atlantis.	"
	null	
	null	
"	Mission duration was 106 hours, 19 minutes, 43 seconds.	"
"	<b><font color=""purple"">STS-54</font></b> launched from <b><font color=""purple"">the Kennedy Space Center</font></b>, Florida, on January 13, 1993, aboard Space Shuttle Endeavour.	"
	null	
	null	
	A highly successful extravehicular activity (EVA) resulted in many lessons learned that benefited the International Space Station assembly.	
"	The flight was also the first to shut down and restart a fuel cell in flight, successfully demonstrating another Space Station application.	"
"	<b><font color=""purple"">Casper</font></b> landed Endeavour at the Kennedy Space Center on January 19, 1993, after 96 Earth orbits covering over 2.5 million miles.	"
	Mission duration was 143 hours and 38 minutes.	
"	<b><font color=""purple"">STS-62</font></b> (March 4-18, 1994) was a two-week microgravity research mission aboard Space Shuttle Columbia.	"
"	Its primary payloads were the <b><font color=""purple"">United States</font></b> Microgravity Payload (USMP-2) and the Office of Aeronautics and Space Technology (OAST-2) payloads.	"
	null	
	The flight also tested new technology for aligning the Remote Manipulator System arm and for grasping payloads with a new magnetic end effector.	
	null	
"	<b><font color=""purple"">Casper</font></b> landed Columbia at the Kennedy Space Center after 224 Earth orbits and 5.82 million miles.	"
"	<b><font color=""purple"">STS-77</font></b> (May 19-29, 1996) was a ten-day mission aboard Space Shuttle Endeavour.	"
	null	
"	During the flight the crew also conducted 12 experiments in materials processing, fluid physics and biotechnology in a Spacehab Module.	"
"	<b><font color=""purple"">STS-77</font></b> deployed and retrieved a SPARTAN satellite, which carried the Inflatable Antenna Experiment designed to test the concept of large, inflatable space structures.	"
	A small Satellite Test Unit was also deployed to test the concept of self-stabilization by using aerodynamic forces and magnetic damping.	
"	<b><font color=""purple"">Casper</font></b> brought Endeavour back to Earth at the Kennedy Space Center after 160 Earth orbits and 4.1 million miles.	"
	Mission duration was 240 hours and 39 minutes.	
	null	
