Sentence
	null	
"	<b><font color=""purple"">Bridges</font></b> served as a <b><font color=""purple"">NASA</font></b> astronaut, piloting <b><font color=""purple"">the Space</font></b> Shuttle Challenger on <b><font color=""purple"">mission</font></b> <b><font color=""purple"">STS-51-F</font></b> (July 29 to August 6, 1985).	"
"	<b><font color=""purple"">Bridges</font></b> became the Director of <b><font color=""purple"">NASA</font></b>'s <b><font color=""purple"">Langley</font></b> Research Center in 2003, after serving as Director of <b><font color=""purple"">the John F. Kennedy Space Center</font></b> (<b><font color=""purple"">KSC</font></b>).	"
"	<b><font color=""purple"">He</font></b> retired from <b><font color=""purple"">Langley</font></b> and from <b><font color=""purple"">NASA</font></b> at the end of 2005.	"
	null	
	null	
"	<b><font color=""purple"">He</font></b> was also responsible for managing the acquisition and launch of all NASA ELV missions.	"
	null	
"	<b><font color=""purple"">He</font></b> managed a team of about 2,000 NASA civil servants and about 14,000 contractors.	"
	null	
"	In that position he served as the Command focal point for product management policy, processes and resources.	"
"	Prior to his assignment at Wright-Patterson Air Force Base, <b><font color=""purple"">Bridges</font></b> was the commander, Air Force Flight Test Center, Edwards Air Force Base, California.	"
	null	
"	<b><font color=""purple"">Bridges</font></b> grew up in Gainesville, Georgia, and graduated from Gainesville High School in 1961.	"
"	<b><font color=""purple"">He</font></b> was active in the Boy Scouts of America where he achieved its second highest rank, Life Scout.	"
"	<b><font color=""purple"">He</font></b> is a distinguished graduate of <b><font color=""purple"">the United States Air Force Academy</font></b>, <b><font color=""purple"">Colorado Springs</font></b>, <b><font color=""purple"">Colorado</font></b>, earning a bachelor's degree in engineering science in 1965.	"
"	<b><font color=""purple"">He</font></b> received a master of science degree in astronautics from <b><font color=""purple"">Purdue University</font></b>, <b><font color=""purple"">Indiana</font></b> in 1966.	"
	null	
	null	
"	<b><font color=""purple"">Bridges</font></b> is married to the former Benita Louise Allbaugh of Tucson, Arizona.	"
	They have two adult children.	
"	<b><font color=""purple"">Bridges</font></b> is an executive with Northrop Grumman Technical Services.	"
	This article incorporatespublic domain material from websites or documents of the National Aeronautics and Space Administration.	
