Sentence
"	<b><font color=""purple"">John Bennett Herrington</font></b> (born September 14, 1958) is a retired <b><font color=""purple"">United States</font></b> naval aviator and former <b><font color=""purple"">NASA</font></b> <b><font color=""purple"">astronaut</font></b>.	"
"	With his single Space Shuttle mission in late 2002, <b><font color=""purple"">Herrington</font></b> became the first enrolled member of a Native American tribe to fly in space.	"
	null	
"	<b><font color=""purple"">Herrington</font></b> was born in Wetumka, Oklahoma.	"
"	<b><font color=""purple"">He</font></b> grew up in Colorado Springs, Colorado, Riverton, Wyoming, and Plano, Texas, where he graduated from Plano Senior High School.	"
	null	
"	To honor his Native American heritage, <b><font color=""purple"">Herrington</font></b>, an enrolled member of the Chickasaw Nation, carried a Chickasaw Nation flag on his eleven-day trip to space.	"
"	The flag had been presented to him by <b><font color=""purple"">Chickasaw Nation</font></b> Governor <b><font color=""purple"">Bill Anoatubby</font></b>.	"
"	<b><font color=""purple"">Herrington</font></b> received his commission in <b><font color=""purple"">the U.S. Navy</font></b> from the Aviation Officer Candidate School at <b><font color=""purple"">Naval Air Station Pensacola</font></b>, Florida in March 1984.	"
	null	
	null	
"	While assigned to VP-48, <b><font color=""purple"">Herrington</font></b> was designated a Patrol Plane <b><font color=""purple"">Commander</font></b>, Mission <b><font color=""purple"">Commander</font></b>, and Patrol Plane Instructor Pilot.	"
"	Following completion of his first operational tour, <b><font color=""purple"">Herrington</font></b> then returned to VP-31 as a Fleet Replacement Squadron Instructor Pilot.	"
	null	
	null	
"	<b><font color=""purple"">Herrington</font></b> conducted additional flight test assignments flying numerous variants of the P-3 Orion as well as the T-34C and the de Havilland Dash 7.	"
	null	
"	<b><font color=""purple"">Herrington</font></b> was assigned as a special projects <b><font color=""purple"">officer</font></b> to the Bureau of <b><font color=""purple"">Naval</font></b> <b><font color=""purple"">Personnel</font></b> Sea Duty Component when selected for the astronaut program.	"
	null	
"	Selected by <b><font color=""purple"">NASA</font></b> in April 1996, <b><font color=""purple"">Herrington</font></b> reported to <b><font color=""purple"">the Johnson Space Center</font></b> in August 1996.	"
"	<b><font color=""purple"">He</font></b> completed two years of training and evaluation, and qualified for flight assignment as a mission specialist.	"
	null	
"	<b><font color=""purple"">Herrington</font></b> was selected as a Mission Specialist for <b><font color=""purple"">STS-113</font></b>, the sixteenth Space Shuttle mission to the International Space Station.	"
	null	
	null	
"	The total mission duration was 13 days, 18 hours and 47 minutes.	"
"	During the mission <b><font color=""purple"">Herrington</font></b> performed three spacewalks, totaling 19 hours and 55 minutes.	"
"	In July 2004, <b><font color=""purple"">Herrington</font></b> served as <b><font color=""purple"">the commander</font></b> of the <b><font color=""purple"">NEEMO</font></b> 6 mission aboard <b><font color=""purple"">the Aquarius underwater laboratory</font></b>, living and working underwater for ten days.	"
"	<b><font color=""purple"">Herrington</font></b> retired from the <b><font color=""purple"">Navy</font></b> and NASA in July 2005.	"
"	In September 2005, <b><font color=""purple"">Herrington</font></b> resigned from <b><font color=""purple"">NASA</font></b> to become Vice President/Director of flight Operations for <b><font color=""purple"">Rocketplane Limited</font></b>, Inc., where he replaced Mitchell Burnside Clapp.	"
"	<b><font color=""purple"">He</font></b> was also to serve as the pilot of the XP Spaceplane.	"
"	<b><font color=""purple"">Herrington</font></b> also provides part time support for the Center for Space Studies at the University of Colorado at Colorado Springs.	"
	null	
"	In 2008 <b><font color=""purple"">Herrington</font></b> embarked on a cross-country bicycle ride through <b><font color=""purple"">the United States</font></b> from Cape Flattery, Washington to <b><font color=""purple"">Cape Canaveral</font></b>, <b><font color=""purple"">Florida</font></b>.	"
"	The ride took three months, from August 13 to November 15, 2008.	"
"	<b><font color=""purple"">Herrington</font></b> was inducted into the Chickasaw Hall of Fame in 2002.	"
"	This article incorporatespublic domain material from the <b><font color=""purple"">National</font></b> Aeronautics and <b><font color=""purple"">Space</font></b> Administration <b><font color=""purple"">document</font></b> ""<b><font color=""purple"">Astronaut</font></b> Bio: <b><font color=""purple"">John Bennett Herrington</font></b> (8/2005)"" (retrieved on January 15, 2012).	"
