Sentence
"	<b><font color=""purple"">Vladimir</font></b> <b><font color=""purple"">Alekseyevich</font></b> <b><font color=""purple"">Solovyov</font></b> (Russian: ????????? ??????????? ????????; born November 11, 1946) is a former <b><font color=""purple"">Soviet</font></b> cosmonaut.	"
	null	
"	His first flight, <b><font color=""purple"">Soyuz T-10</font></b>, took off on February 8, 1984, to join Salyut 7.	"
	The crew spent ten months (nearly 237 days) performing numerous medical and space manufacturing experiments.	
"	They came down aboard <b><font color=""purple"">Soyuz T-11</font></b> on October 2, 1984.	"
	null	
	null	
"	<b><font color=""purple"">Solovyov</font></b> then became the Mir flight director (Russian Mission Control) for several years.	"
"	<b><font color=""purple"">He</font></b> retired on February 18, 1994 but came back to head the Russian segment of the International Space Station (ISS).	"
"	<b><font color=""purple"">Solovyov</font></b> is married and has two children.	"
"	<b><font color=""purple"">He</font></b> was awarded:	"
