Sentence
"</font></b></font></b>	<b><font color=""purple"">Brian Duffy</font></b>)]] (born June 20, 1953, Boston, Massachusetts) is a retired U.S. Air Force colonel and a former <b><font color=""purple"">NASA|NASA]] <b><font color=""purple"">astronaut|Astronaut]].	"
"	<b><font color=""purple"">He</font></b> flew aboard four Space Shuttle missions.	"
"	Married to the former Janet M. Helms of West Lafayette, Indiana.	"
	They have two children.	
"	<b><font color=""purple"">He</font></b> enjoys golf, running, and reading.	"
"	His mother, Mrs. Anne C. Duffy, resides in Colorado Springs, Colorado.	"
"	His father, Mr. Daniel E. Duffy, is deceased.	"
"	Her father, John J. Helms, resides in Ft. Myers, Florida.	"
"	Her mother, Mary Helms, is deceased.	"
"	<b><font color=""purple"">Duffy</font></b> graduated from the USAF Academy in 1975.	"
"	<b><font color=""purple"">He</font></b> completed <b><font color=""purple"">Undergraduate Pilot Training</font></b> at <b><font color=""purple"">Columbus Air Force Base</font></b>, Mississippi, in 1976, and was selected to fly the F-15.	"
"	<b><font color=""purple"">He</font></b> was stationed at Langley Air Force Base, Virginia, until 1979.	"
"	At the end of 1979 he transferred to Kadena Air Base, Okinawa, Japan.	"
"	<b><font color=""purple"">He</font></b> flew F-15s there until 1982 when he was selected to attend the U.S. Air Force <b><font color=""purple"">Test Pilot</font></b> School.	"
"	Following graduation, he served as the Director of F-15 Tests at Eglin Air Force Base, Florida.	"
"	<b><font color=""purple"">He</font></b> has logged over 5,000 hours of flight time in more than 25 different aircraft.	"
"	Selected by <b><font color=""purple"">NASA</font></b> in June 1985, <b><font color=""purple"">Duffy</font></b> became <b><font color=""purple"">an astronaut</font></b> in July 1986.	"
"	<b><font color=""purple"">He</font></b> participated in the development and testing of displays, flight crew procedures, and computer software to be used on <b><font color=""purple"">Shuttle</font></b> <b><font color=""purple"">flights</font></b>.	"
"	<b><font color=""purple"">He</font></b> served as spacecraft communicator (CAPCOM) in Mission Control during numerous Space Shuttle missions.	"
"	<b><font color=""purple"">He</font></b> also served as Assistant Director (Technical) and as Deputy Director (Acting) of the Johnson Space Center.	"
"	In this role he assisted the Center Director in the direction and management of JSCs resources, functions, programs, and projects assigned to the Center.	"
"	A veteran of four space flights, he has logged a total of 40 days, 17 hours, 34 minutes and 59 seconds in space.	"
"	<b><font color=""purple"">Duffy</font></b> retired from the Air Force and <b><font color=""purple"">NASA</font></b> in <b><font color=""purple"">2001</font></b>.	"
"	<b><font color=""purple"">He</font></b> was Vice President of Mission Operations and Support Services for the Lockheed Martin Corporation from 2004 to 2008.	"
"	<b><font color=""purple"">He</font></b> is currently Vice President and JSC Program Manager for Exploration Systems at ATK.	"
	null	
"	<b><font color=""purple"">He</font></b> also was the pilot on <b><font color=""purple"">STS-57</font></b> Endeavour (June 21 to July 1, 1993).	"
	null	
"	<b><font color=""purple"">Duffy</font></b> next commanded a six-man crew on <b><font color=""purple"">STS-72</font></b> Endeavour (January 1120, 1996).	"
	null	
"	<b><font color=""purple"">Duffy</font></b> commanded a crew of seven on <b><font color=""purple"">STS-92</font></b> Discovery (October 1124, 2000).	"
	null	
	This expansion of the ISS opened the door for future assembly missions and prepared the station for its first resident crew.	
