Sentence
	null	
	null	
	null	
"	His replacement on this particular flight was Iranian-American <b><font color=""purple"">businesswoman</font></b> <b><font color=""purple"">Anousheh Ansari</font></b>.	"
	null	
"	During the lawsuit, it was revealed that the ""medical reason"" was chronic kidney stones.	"
"	<b><font color=""purple"">Space Adventures</font></b> claims it advised <b><font color=""purple"">Enomoto</font></b> to treat the kidney stones aggressively and when he didn't, they had to disqualify him from <b><font color=""purple"">spaceflight</font></b>.	"
"	<b><font color=""purple"">Enomoto</font></b> claims the real reason for his disqualification was his refusal to provide additional funds to Space Adventures.	"
	null	
"	Enomoto's flight would have taken him to the International Space Station (ISS) after lifting off from the Baikonur Cosmodrome in Kazakhstan, the world's oldest spaceport.	"
	null	
	His planned experiment was to put together one or more Gundam models in zero gravity.	
