Sentence
"	<b><font color=""purple"">Joe Henry Engle</font></b> (born August 26, 1932 in Chapman, Kansas) is a retired U.S. Air Force <b><font color=""purple"">Major General</font></b> and a former <b><font color=""purple"">NASA</font></b> <b><font color=""purple"">astronaut</font></b>.	"
"	<b><font color=""purple"">He</font></b> was married to Mary Catherine Lawrence of Mission Hills, <b><font color=""purple"">Kansas</font></b> and has two grown children and one stepchild.	"
"	<b><font color=""purple"">He</font></b> is currently married to Jeanie Carter <b><font color=""purple"">Engle</font></b> of Houston, Texas.	"
"	Engle's recreational interests include flying (including World War II fighter aircraft), big game hunting, back-packing and athletics.	"
"	<b><font color=""purple"">He</font></b> received a bachelor of science in Aeronautical Engineering from the University of Kansas in 1955.	"
"	<b><font color=""purple"">He</font></b> was a member of the Society of Experimental Test Pilots.	"
"	<b><font color=""purple"">Engle</font></b> helped to flight test the joint NASA-Air Force X-15 rocket airplane.	"
"	During the course of testing, <b><font color=""purple"">Engle</font></b> earned his USAF astronaut wings, a Distinguished Flying Cross and other awards.	"
"	<b><font color=""purple"">Engle</font></b> was one of <b><font color=""purple"">the first astronauts</font></b> in the Space Shuttle program, having flight tested the Space Shuttle Enterprise in 1977.	"
"	<b><font color=""purple"">He</font></b> was commander of the second orbital test flight of the Space Shuttle Columbia in 1981.	"
"	<b><font color=""purple"">Engle</font></b> received his commission in the Air Force through the Reserve Officers Training Program at the University of Kansas.	"
"	While in school he was a member of the Professional Engineering Fraternity Theta Tau, and decided to become <b><font color=""purple"">a test pilot</font></b>.	"
"	While working at Cessna Aircraft during the summer, he learned how to fly from a fellow draftsman.	"
"	<b><font color=""purple"">Engle</font></b> entered flying school in 1957.	"
"	<b><font color=""purple"">He</font></b> flew the F-100 Super Sabre with the 474th Fighter Day Squadron and the 309th Tactical Fighter Squadron at George Air Force Base, California.	"
	null	
	null	
	null	
	null	
	null	
	null	
"	<b><font color=""purple"">Engle</font></b> was one of 19 <b><font color=""purple"">astronauts</font></b> selected by <b><font color=""purple"">NASA</font></b> in April 1966.	"
	null	
	null	
"	<b><font color=""purple"">Engle</font></b> was commander of one of the two crews that flew the Space Shuttle Approach and Landing Test Flights from June through October 1977.	"
	null	
	null	
"	<b><font color=""purple"">He</font></b> was the back-up commander for <b><font color=""purple"">STS-1</font></b>, the first orbital test flight of <b><font color=""purple"">Space Shuttle Columbia</font></b>.	"
"	Together with pilot Richard Truly he flew as commander on the second flight of the Space Shuttle, <b><font color=""purple"">STS-2</font></b>.	"
"	<b><font color=""purple"">He</font></b> was also mission commander on <b><font color=""purple"">STS-51-I</font></b> and logged over 225 hours in space.	"
"	<b><font color=""purple"">Engle</font></b> is the only human being to have flown two different types of winged vehicles in space, the X-15 and the Space Shuttle.	"
"	<b><font color=""purple"">He</font></b> is the only <b><font color=""purple"">astronaut</font></b> to have manually flown the shuttle through reentry and landing.	"
"	<b><font color=""purple"">He</font></b> served as Deputy Associate Administrator for Manned Space Flight at NASA headquarters from March 1982 to December 1982.	"
"	<b><font color=""purple"">He</font></b> retained his <b><font color=""purple"">astronaut</font></b> flight status and returned to the Johnson Space Center in January 1983.	"
"	<b><font color=""purple"">He</font></b> also participated in the Challenger disaster investigation in 1986, and did other consulting work on the Shuttle well into the 1990s.	"
"	<b><font color=""purple"">Joe Engle</font></b> retired from <b><font color=""purple"">NASA</font></b> on November 28, 1986 and the USAF on November 30, 1986.	"
"	On December 1, subsequently promoted to the rank of Major General.	"
"	In 1986 he was appointed to the Kansas Air National Guard and 1992, he was inducted into the Aerospace ""Walk of Honor"".	"
	null	
"	In December, 2001, he was inducted into the Astronaut Hall of Fame in Florida.	"
"	<b><font color=""purple"">He</font></b> is currently an aerospace and sporting goods consultant, and continues an active flying career in high performance aircraft.	"
