Sentence
	null	
"	While generally reserved for professional space travelers, the terms are sometimes applied to anyone who travels into space, including scientists, politicians, journalists, and tourists.	"
"	Starting in the 1950s up until 2002, astronauts were sponsored and trained exclusively by governments, either by the military or by civilian space agencies.	"
"	With the sub-orbital flight of the privately funded SpaceShipOne in 2004, a new category of astronaut was created: the commercial astronaut.	"
	(The first non-government astronaut flew in 1984.)	
	The criteria for what constitutes human spaceflight vary.	
	The Fdration Aronautique Internationale (FAI) Sporting Code for astronautics recognizes only flights that exceed an altitude of 100 kilometers (62mi).	
"	In the United States, professional, military, and commercial astronauts who travel above an altitude of 50 miles (80km) are awarded astronaut wings.	"
	null	
	null	
"	The three <b><font color=""purple"">astronauts</font></b> who have not reached low Earth orbit are spaceplane pilots Joe Walker, <b><font color=""purple"">Mike Melvill</font></b>, and <b><font color=""purple"">Brian Binnie</font></b>.	"
"	As of 20June2011(2011-06-20), under the U.S. definition 538 people qualify as having reached space, above 50 miles (80km) altitude.	"
"	Of eight X-15 pilots who exceeded 50 miles (80km) in altitude, only one exceeded 100 kilometers (about 62 miles).	"
"	Space travelers have spent over 41,790 man-days (114.5 man-years) in space, including over 100 astronaut-days of spacewalks.	"
	null	
"	Peggy A. Whitson holds the record for the most time in space by a woman, 377 days.	"
"	In English-speaking nations, a professional space traveler is called an astronaut.	"
"	The term derives from the Greek words stron (??????), meaning ""star"", and nautes (??????), meaning ""sailor"".	"
	null	
	The word itself had been known earlier.	
"	For example, in Percy Greg's 1880 book Across the Zodiac, ""astronaut"" referred to a spacecraft.	"
	In Les Navigateurs de l'Infini (1925) of J.-H.	
"	Rosny an, the word astronautique (astronautic) was used.	"
"	The word may have been inspired by ""aeronaut"", an older term for an air traveler first applied (in 1784) to balloonists.	"
"	An early use in a non-fiction publication is Eric Frank Russell's poem ""The Astronaut"" in the November 1934 Bulletin of the British Interplanetary Society.	"
	null	
	NASA applies the term astronaut to any crew member aboard NASA spacecraft bound for Earth orbit or beyond.	
	NASA also uses the term as a title for those selected to join its Astronaut Corps.	
	The European Space Agency similarly uses the term astronaut for members of its Astronaut Corps.	
